location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
8558,"Chennai","pm25",24,"µg/m³","2024-02-12T11:00:00+00:00","2024-02-12T16:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",27,"µg/m³","2024-02-12T12:00:00+00:00","2024-02-12T17:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",19,"µg/m³","2024-02-12T13:00:00+00:00","2024-02-12T18:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",21,"µg/m³","2024-02-12T14:00:00+00:00","2024-02-12T19:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",20,"µg/m³","2024-02-12T15:00:00+00:00","2024-02-12T20:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",23,"µg/m³","2024-02-12T16:00:00+00:00","2024-02-12T21:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",23,"µg/m³","2024-02-12T17:00:00+00:00","2024-02-12T22:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",12,"µg/m³","2024-02-12T18:00:00+00:00","2024-02-12T23:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",22,"µg/m³","2024-02-12T19:00:00+00:00","2024-02-13T00:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",16,"µg/m³","2024-02-12T20:00:00+00:00","2024-02-13T01:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",21,"µg/m³","2024-02-12T21:00:00+00:00","2024-02-13T02:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",28,"µg/m³","2024-02-12T22:00:00+00:00","2024-02-13T03:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",48,"µg/m³","2024-02-12T23:00:00+00:00","2024-02-13T04:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",48,"µg/m³","2024-02-13T00:00:00+00:00","2024-02-13T05:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",52,"µg/m³","2024-02-13T01:00:00+00:00","2024-02-13T06:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",64,"µg/m³","2024-02-13T02:00:00+00:00","2024-02-13T07:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",76,"µg/m³","2024-02-13T03:00:00+00:00","2024-02-13T08:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",59,"µg/m³","2024-02-13T04:00:00+00:00","2024-02-13T09:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",27,"µg/m³","2024-02-13T05:00:00+00:00","2024-02-13T10:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",24,"µg/m³","2024-02-13T07:00:00+00:00","2024-02-13T12:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",23,"µg/m³","2024-02-13T08:00:00+00:00","2024-02-13T13:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",24,"µg/m³","2024-02-13T09:00:00+00:00","2024-02-13T14:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",28,"µg/m³","2024-02-13T10:00:00+00:00","2024-02-13T15:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",28,"µg/m³","2024-02-13T11:00:00+00:00","2024-02-13T16:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",25,"µg/m³","2024-02-13T12:00:00+00:00","2024-02-13T17:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",29,"µg/m³","2024-02-13T13:00:00+00:00","2024-02-13T18:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",25,"µg/m³","2024-02-13T14:00:00+00:00","2024-02-13T19:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",30,"µg/m³","2024-02-13T15:00:00+00:00","2024-02-13T20:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",29,"µg/m³","2024-02-13T16:00:00+00:00","2024-02-13T21:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",29,"µg/m³","2024-02-13T17:00:00+00:00","2024-02-13T22:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",23,"µg/m³","2024-02-13T18:00:00+00:00","2024-02-13T23:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",23,"µg/m³","2024-02-13T19:00:00+00:00","2024-02-14T00:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",20,"µg/m³","2024-02-13T20:00:00+00:00","2024-02-14T01:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",23,"µg/m³","2024-02-13T21:00:00+00:00","2024-02-14T02:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",17,"µg/m³","2024-02-13T22:00:00+00:00","2024-02-14T03:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",24,"µg/m³","2024-02-13T23:00:00+00:00","2024-02-14T04:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",22,"µg/m³","2024-02-14T00:00:00+00:00","2024-02-14T05:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",45,"µg/m³","2024-02-14T01:00:00+00:00","2024-02-14T06:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
